unique_id,ds,cutoff,NHITS_1,NHITS_2,NHITS_3,NHITS_6,NHITS_12,NHITS_18,NHITS_24,NHITS_36,NHITS_48,NHITS_60,NHITS_90,NHITS_120,y,SeasonalNaive,WindowAverage,dataset
m193,2023-05-01,2022-05-01,4309.437,4384.376,4343.7803,4439.646,4193.921,4329.55,4310.5464,4295.004,4393.233,4198.2285,4435.531,4469.6978,4301.0,4094.0,3536.8333,Tourism
m193,2023-06-01,2022-05-01,4183.164,4272.2,4167.66,3241.7744,3475.5483,3443.713,3566.1006,3545.1704,3473.4897,3298.2898,3554.9175,3615.4326,3404.0,2784.0,3536.8333,Tourism
m193,2023-07-01,2022-05-01,4091.78,4536.1113,4359.7007,1849.0377,3107.2302,2878.7544,2941.2986,2832.0918,2755.0479,2498.5566,2803.1804,2807.496,2520.0,2850.0,3536.8333,Tourism
m193,2023-08-01,2022-05-01,4074.6785,4349.381,3812.895,1717.2389,3415.9019,3303.4226,3367.4204,3133.6099,3113.6519,3065.6492,3404.636,3261.9275,2736.0,2983.0,3536.8333,Tourism
m193,2023-09-01,2022-05-01,4012.8286,4164.509,3645.5488,2763.6877,3628.377,3532.2903,3576.0076,3583.856,3477.1133,3456.7932,3541.6257,3552.0554,2976.0,2928.0,3536.8333,Tourism
m193,2023-10-01,2022-05-01,3981.9272,4314.573,3942.7273,1871.7948,3303.5183,3273.5376,3369.366,3239.8545,3203.2302,3175.7424,2921.682,3081.9321,1958.0,3003.0,3536.8333,Tourism
m193,2023-11-01,2022-05-01,3918.991,4659.1816,4209.426,2076.5693,2514.1704,2673.1152,2817.206,2826.6042,2769.0842,2617.3054,2519.9446,2696.9805,1794.0,1980.0,3536.8333,Tourism
m194,2022-06-01,2022-05-01,2157.4563,2133.7156,2231.6401,2232.6165,2034.602,1682.6152,1642.2572,1555.5087,1502.6826,1521.7512,1452.6373,1635.3483,1474.0,1584.0,1771.9166,Tourism
m194,2022-07-01,2022-05-01,2100.514,2006.7933,2098.0337,2172.9382,2141.7969,1721.4673,1770.3214,1649.1619,1657.9346,1629.5363,1700.4143,1843.272,1547.0,1596.0,1771.9166,Tourism
m194,2022-08-01,2022-05-01,2117.1243,2048.2324,2204.5012,2038.0426,2013.1484,1684.065,1632.1946,1482.2019,1433.8563,1414.5837,1598.3445,1636.2948,1386.0,1539.0,1771.9166,Tourism
m194,2022-09-01,2022-05-01,2085.402,1995.279,2195.9897,2117.6387,1870.2374,1544.8428,1491.6836,1410.334,1371.4318,1329.294,1485.3752,1543.0581,1344.0,1296.0,1771.9166,Tourism
m194,2022-10-01,2022-05-01,2059.1377,1960.288,2166.2712,2004.0757,2101.4807,1783.5122,1889.2015,1752.9426,1814.079,1825.3412,1848.9028,1874.259,1785.0,1827.0,1771.9166,Tourism
m194,2022-11-01,2022-05-01,2046.3304,1922.6119,2169.0398,1946.3389,1881.457,1610.4801,1713.4619,1609.1786,1707.2463,1682.2777,1631.781,1754.8833,1281.0,1518.0,1771.9166,Tourism
m194,2022-12-01,2022-05-01,2035.0636,1863.5864,2057.2683,2397.603,2424.8467,2215.584,2240.528,2215.2622,2326.4617,2257.368,2311.0632,2299.3025,2684.0,2254.0,1771.9166,Tourism
m194,2023-01-01,2022-05-01,2084.013,1924.1638,2042.4703,2347.2822,2300.3047,2066.836,2167.3887,2167.161,2180.9033,2148.8518,2135.836,2147.2996,2354.0,2162.0,1771.9166,Tourism
m194,2023-02-01,2022-05-01,2124.8489,1999.7113,2203.3784,1840.9738,1761.0645,1581.4153,1723.8408,1577.6517,1646.6976,1678.3822,1536.785,1473.7722,1456.0,1425.0,1771.9166,Tourism
m194,2023-03-01,2022-05-01,2146.017,1956.8767,2180.884,2213.6184,2244.5325,2105.0393,2166.768,2119.8,2148.3682,2081.403,2028.5204,1861.2761,1848.0,2028.0,1771.9166,Tourism
m194,2023-04-01,2022-05-01,2229.5664,2017.5055,2010.8562,2197.3801,2205.9998,2269.063,2305.9482,2399.746,2566.7473,2449.8208,2177.0916,2525.3384,1909.0,1826.0,1771.9166,Tourism
m194,2023-05-01,2022-05-01,2324.6243,2324.243,2309.8875,2314.092,2289.9607,2297.9849,2270.4758,2260.2415,2243.5515,2204.1785,2160.0688,2088.587,2116.0,2208.0,1771.9166,Tourism
m194,2023-06-01,2022-05-01,2257.0054,2202.3896,2339.4768,2372.6362,2064.5273,1724.9285,1709.0248,1550.4736,1555.7197,1589.5278,1498.4987,1601.5168,1403.0,1584.0,1771.9166,Tourism
m194,2023-07-01,2022-05-01,2208.031,2111.7498,2209.9001,2221.4514,2218.4563,1772.1034,1802.3727,1683.8872,1704.0853,1636.9371,1689.2894,1755.525,1674.0,1596.0,1771.9166,Tourism
m194,2023-08-01,2022-05-01,2198.7734,2118.8838,2312.4316,2111.2864,2116.7554,1729.7606,1737.3109,1492.9866,1511.2155,1440.6211,1518.087,1614.4601,1273.0,1539.0,1771.9166,Tourism
m194,2023-09-01,2022-05-01,2165.6675,2060.9153,2304.8794,2168.4026,1938.527,1623.1439,1540.5724,1456.1448,1397.32,1394.0471,1474.8138,1542.7881,1248.0,1296.0,1771.9166,Tourism
m194,2023-10-01,2022-05-01,2149.1113,2033.2582,2258.2463,2029.3414,2179.4844,1815.9517,1886.9661,1770.7063,1867.2528,1863.6567,1864.9387,1843.6876,2024.0,1827.0,1771.9166,Tourism
m194,2023-11-01,2022-05-01,2115.291,1993.6178,2249.5767,2105.9492,2011.3638,1712.6757,1783.9448,1725.4674,1798.1383,1782.973,1743.1073,1672.5002,1380.0,1518.0,1771.9166,Tourism
m195,2022-06-01,2022-05-01,2359.5208,2424.5662,2393.4397,2137.6956,1739.0673,2030.4819,1927.7332,1794.977,1563.6007,1580.8689,1722.7683,1765.1451,1254.0,1560.0,1971.6666,Tourism
m195,2022-07-01,2022-05-01,2297.1409,2345.887,2333.5862,1930.1765,1684.3799,1933.1805,1933.3547,1828.534,1843.8784,1763.2188,1701.2184,1929.3853,1088.0,1425.0,1971.6666,Tourism
m195,2022-08-01,2022-05-01,2315.3318,2341.3716,2362.3716,2197.2544,2455.7705,2930.6462,3069.7417,3063.4526,2929.0217,3010.9172,3199.7292,3017.6523,3294.0,2394.0,1971.6666,Tourism
m195,2022-09-01,2022-05-01,2280.5984,2362.2507,2407.4138,1881.0647,3130.8606,3809.1646,3962.239,3995.8604,3982.32,3773.086,4040.4106,3984.4631,3528.0,3288.0,1971.6666,Tourism
m195,2022-10-01,2022-05-01,2251.835,2345.3025,2352.0752,2127.3013,1570.1057,1769.3324,1853.4304,1721.5215,1737.3473,1826.877,1667.6174,2060.0366,1323.0,1491.0,1971.6666,Tourism
m195,2022-11-01,2022-05-01,2237.8188,2285.1868,2332.0125,1647.0017,1346.22,1465.6902,1665.4517,1669.0924,1452.0525,1471.5829,1297.2659,1737.2325,1323.0,1166.0,1971.6666,Tourism
m195,2022-12-01,2022-05-01,2225.4763,2295.076,2367.835,1572.3801,1423.5549,1787.9048,1840.5586,1691.7039,1570.7156,1626.4717,1462.418,1855.1194,1232.0,1311.0,1971.6666,Tourism
m195,2023-01-01,2022-05-01,2279.0642,2379.9834,2418.563,2600.5151,2466.451,2262.8477,2475.3794,2081.5186,2051.3828,1953.1083,1880.3308,1917.7329,1760.0,2438.0,1971.6666,Tourism
m195,2023-02-01,2022-05-01,2323.7642,2384.0466,2424.0796,1912.5631,1836.6633,1814.3015,1898.2303,2006.5687,1885.314,1726.8733,1724.7949,1851.3098,1196.0,1600.0,1971.6666,Tourism
m195,2023-03-01,2022-05-01,2346.9175,2412.258,2440.8208,2296.6208,2148.2266,2386.6558,2527.9912,2461.899,2421.3235,2333.214,2272.936,2419.4185,2520.0,2262.0,1971.6666,Tourism
m195,2023-04-01,2022-05-01,2438.379,2463.606,2496.8877,2409.423,2362.3777,2564.2305,2677.189,2615.3274,2406.6738,2252.2268,2449.6023,2506.2754,2967.0,2310.0,1971.6666,Tourism
m195,2023-05-01,2022-05-01,2542.4695,2558.8503,2540.958,2426.5117,2355.8171,2367.1223,2331.4526,2358.8252,2285.136,2086.9075,2083.7988,2087.605,1840.0,2415.0,1971.6666,Tourism
m195,2023-06-01,2022-05-01,2468.4126,2549.7742,2507.0493,2242.9397,1592.7283,2088.8364,2153.2869,1922.3906,1672.0508,1567.4768,1524.117,1739.5045,1633.0,1560.0,1971.6666,Tourism
m195,2023-07-01,2022-05-01,2414.7842,2466.7297,2429.9556,2059.713,1709.8625,1959.1477,2034.1062,1952.1487,1789.4388,1734.335,1531.591,1880.9314,1818.0,1425.0,1971.6666,Tourism
m195,2023-08-01,2022-05-01,2404.6653,2435.9858,2457.5889,2302.5437,2473.6853,3010.7417,3246.4976,3293.0107,3066.6821,3090.6885,3128.5537,3039.1997,2679.0,2394.0,1971.6666,Tourism
m195,2023-09-01,2022-05-01,2368.4045,2496.7263,2526.5276,2062.176,3100.9722,3857.6497,4152.7886,4154.9707,4034.7732,3813.5933,3983.2405,3978.0232,2976.0,3288.0,1971.6666,Tourism
m195,2023-10-01,2022-05-01,2350.2742,2468.7004,2488.0757,2234.679,1700.1683,1907.01,2072.3513,1942.385,1732.5995,1813.6235,1684.2024,2000.8495,1166.0,1491.0,1971.6666,Tourism
m195,2023-11-01,2022-05-01,2313.258,2365.4526,2423.453,1792.3828,1338.8396,1488.9207,1870.388,1830.737,1543.8313,1450.1592,1166.3546,1667.6671,1265.0,1166.0,1971.6666,Tourism
m196,2022-06-01,2022-05-01,25035.617,25790.68,25414.5,23671.227,18679.043,16911.893,16694.48,16874.588,15256.625,15987.472,14902.967,14939.744,17380.0,14496.0,18323.5,Tourism
m196,2022-07-01,2022-05-01,24362.998,26636.86,27308.54,22669.658,15629.506,13017.219,13354.089,12765.322,12093.462,12080.186,11449.932,12890.469,11101.0,12445.0,18323.5,Tourism
m196,2022-08-01,2022-05-01,24558.584,26139.281,24838.598,20574.953,17108.887,15976.059,16294.379,15784.42,15666.435,14733.307,16837.406,17140.346,16272.0,15162.0,18323.5,Tourism
m196,2022-09-01,2022-05-01,24185.914,25535.336,24022.254,19904.203,16645.793,16379.0,16816.205,16861.025,16235.455,16199.376,17851.002,18070.766,16560.0,14592.0,18323.5,Tourism
m196,2022-10-01,2022-05-01,23876.697,25804.35,25784.133,20640.236,14119.498,13164.732,14129.296,13403.342,13060.257,12810.105,11953.1875,14102.703,11361.0,11760.0,18323.5,Tourism
m196,2022-11-01,2022-05-01,23727.04,27324.957,26347.377,18656.297,12504.33,12312.284,13222.55,12506.297,12296.873,11250.249,10394.647,12944.525,10458.0,10274.0,18323.5,Tourism
m196,2022-12-01,2022-05-01,23594.012,27565.268,25851.693,18046.281,17889.49,17636.543,19197.023,18228.664,17989.434,17148.53,17404.8,19693.52,16742.0,15939.0,18323.5,Tourism
m196,2023-01-01,2022-05-01,24168.113,28237.566,26029.885,24420.803,25054.41,24543.125,25720.033,25632.234,25280.06,24348.582,24433.166,25049.615,21670.0,21643.0,18323.5,Tourism
m196,2023-02-01,2022-05-01,24646.459,28196.365,24771.088,27373.45,27748.113,26905.816,28358.15,28279.652,27856.643,26824.336,26270.002,27494.67,25064.0,24550.0,18323.5,Tourism
m196,2023-03-01,2022-05-01,24892.379,30040.176,25555.834,26404.521,27538.152,26786.125,26683.445,27715.05,27323.75,26955.15,27517.64,27147.398,22624.0,23478.0,18323.5,Tourism
m196,2023-04-01,2022-05-01,25871.781,31900.486,31026.47,31091.828,32625.852,31534.473,31726.658,31021.297,29523.709,30958.697,30414.64,29395.293,29210.0,29898.0,18323.5,Tourism
m196,2023-05-01,2022-05-01,26989.553,27237.03,27084.389,27071.732,26457.21,26204.48,26709.258,26953.887,26997.93,26448.617,27142.795,26859.588,24012.0,25645.0,18323.5,Tourism
m196,2023-06-01,2022-05-01,26193.055,26785.037,26435.963,23856.844,18923.207,17552.475,17798.156,17159.613,16443.701,15552.377,16417.559,16273.387,17710.0,14496.0,18323.5,Tourism
m196,2023-07-01,2022-05-01,25617.057,27850.4,27765.139,23959.23,16633.307,13498.017,14218.893,13800.7,12616.385,12639.823,12663.719,13273.452,11592.0,12445.0,18323.5,Tourism
m196,2023-08-01,2022-05-01,25510.324,27098.945,25261.453,20550.78,17967.172,16490.402,17935.64,16678.064,17033.46,15902.318,17320.414,17209.35,14402.0,15162.0,18323.5,Tourism
m196,2023-09-01,2022-05-01,25120.03,26464.035,24849.729,20565.646,18082.361,17848.096,17981.83,18734.777,17766.34,17480.65,19099.889,18650.916,13824.0,14592.0,18323.5,Tourism
m196,2023-10-01,2022-05-01,24925.203,26978.354,26210.951,22698.168,14667.795,14131.566,15386.318,14802.858,14145.504,13918.879,13162.082,14481.912,10626.0,11760.0,18323.5,Tourism
m196,2023-11-01,2022-05-01,24529.562,28292.719,26663.633,19391.623,13998.967,13636.742,14477.257,14172.729,13302.686,12396.891,11939.77,13155.667,10327.0,10274.0,18323.5,Tourism
m197,2022-06-01,2022-05-01,3190.2292,3285.403,3324.0032,2108.149,1909.8081,1537.6204,1549.9769,1517.8247,1366.142,1332.5701,1280.3892,1371.1897,1452.0,1176.0,1954.9166,Tourism
m197,2022-07-01,2022-05-01,3105.4941,3456.2761,3386.834,1215.7261,1244.029,786.68494,972.63257,875.5046,896.91394,686.39734,797.6515,845.33575,765.0,874.0,1954.9166,Tourism
m197,2022-08-01,2022-05-01,3130.1836,3336.698,3450.914,1078.3843,1038.3313,856.6156,872.691,756.4324,635.30084,510.79126,835.27563,906.9762,900.0,589.0,1954.9166,Tourism
m197,2022-09-01,2022-05-01,3083.07,3203.269,3340.6416,1049.1914,1001.7197,1022.7862,1065.4147,886.9091,774.7006,816.6442,1030.8679,1074.7079,1248.0,864.0,1954.9166,Tourism
m197,2022-10-01,2022-05-01,3044.0327,3287.7751,3351.153,913.22546,775.28284,589.6537,830.1087,678.2724,728.6986,674.66797,667.0361,941.9458,840.0,567.0,1954.9166,Tourism
m197,2022-11-01,2022-05-01,3025.0479,3607.493,3590.5217,1151.1672,1131.6257,985.1743,1173.2546,903.53235,919.0269,831.6854,863.5596,913.78546,1134.0,1012.0,1954.9166,Tourism
m197,2022-12-01,2022-05-01,3008.2844,3665.7166,3789.6619,1930.462,2133.8945,1954.5441,2121.2373,2054.6538,2029.9471,1833.7314,1869.2478,1956.9961,2266.0,1748.0,1954.9166,Tourism
m197,2023-01-01,2022-05-01,3080.9402,3804.278,3861.5117,2878.462,3228.6128,3040.1648,3255.8577,3187.7263,3192.1008,3121.73,3077.7922,3306.693,3586.0,2760.0,1954.9166,Tourism
m197,2023-02-01,2022-05-01,3141.5261,3779.417,3866.5486,3010.234,3121.7468,2773.3613,2929.6592,3082.4065,2869.8315,2950.8452,2734.1235,2778.3723,2288.0,2475.0,1954.9166,Tourism
m197,2023-03-01,2022-05-01,3172.84,4115.8135,4286.2383,4412.3145,4522.1724,4199.7964,4416.617,4454.21,4136.6514,4352.605,4216.9033,4229.7334,4424.0,3926.0,1954.9166,Tourism
m197,2023-04-01,2022-05-01,3296.8298,4475.148,4410.3784,4527.096,4667.301,4583.545,4667.5903,4646.3745,4467.195,4553.5103,4270.4053,4495.4136,4646.0,4202.0,1954.9166,Tourism
m197,2023-05-01,2022-05-01,3438.0557,3507.8208,3522.7588,3553.5156,3355.181,3234.4783,3349.285,3343.3708,3238.8013,3355.0686,3352.4773,3425.395,3450.0,3266.0,1954.9166,Tourism
m197,2023-06-01,2022-05-01,3337.5332,3409.916,3404.9688,2398.0642,1961.0339,1569.811,1675.5552,1660.0393,1508.3004,1511.8861,1518.6299,1550.6194,1633.0,1176.0,1954.9166,Tourism
m197,2023-07-01,2022-05-01,3264.768,3643.06,3589.0886,1393.9552,1223.6888,768.8994,961.7223,888.69916,922.9774,742.19727,929.9647,918.58136,702.0,874.0,1954.9166,Tourism
m197,2023-08-01,2022-05-01,3251.1104,3476.9094,3597.7341,1118.4963,1088.093,852.7969,886.25323,790.5509,728.1643,636.25104,797.2507,844.72504,627.0,589.0,1954.9166,Tourism
m197,2023-09-01,2022-05-01,3201.88,3312.2542,3474.8638,1121.6559,1062.395,1092.4569,1101.5305,1041.0647,897.48975,875.25616,1013.8036,997.48755,1200.0,864.0,1954.9166,Tourism
m197,2023-10-01,2022-05-01,3177.2764,3447.4824,3504.9993,990.67993,892.4663,679.3994,954.79675,823.5765,728.0677,702.1912,642.9856,810.6567,902.0,567.0,1954.9166,Tourism
m197,2023-11-01,2022-05-01,3127.1226,3752.3481,3709.9739,1270.8419,1211.4451,1093.6587,1234.4739,1040.4092,932.14954,894.5436,809.54,876.727,920.0,1012.0,1954.9166,Tourism
m198,2022-06-01,2022-05-01,1528.8116,1574.8086,1570.9355,1267.9044,1082.5623,1113.0704,1045.1813,1060.9589,915.1915,991.513,994.21204,1045.5952,1232.0,1008.0,1118.0834,Tourism
m198,2022-07-01,2022-05-01,1488.7871,1620.756,1571.1625,796.8451,657.57935,537.54535,579.7064,589.4049,500.41235,487.24683,494.86517,631.6533,697.0,532.0,1118.0834,Tourism
m198,2022-08-01,2022-05-01,1500.4792,1595.6854,1595.6978,827.4666,660.6268,661.44446,653.50165,573.7449,528.1178,482.03293,642.80286,643.1234,396.0,608.0,1118.0834,Tourism
m198,2022-09-01,2022-05-01,1478.1257,1565.2797,1588.8517,989.8457,897.4613,879.6415,822.44934,798.74927,797.75977,750.88086,895.7467,900.748,720.0,768.0,1118.0834,Tourism
m198,2022-10-01,2022-05-01,1459.6365,1576.2795,1555.432,819.7881,859.35944,832.8516,743.65405,721.05493,721.0399,745.55133,743.95154,798.08105,525.0,861.0,1118.0834,Tourism
m198,2022-11-01,2022-05-01,1450.5892,1657.3667,1615.7903,751.3674,551.33234,580.58716,588.83435,571.54694,594.8726,571.718,554.06946,621.1411,525.0,418.0,1118.0834,Tourism
m198,2022-12-01,2022-05-01,1442.6683,1668.5513,1686.5856,752.42126,728.8879,746.3558,787.3684,711.70044,770.6029,784.6723,785.2999,871.65076,704.0,621.0,1118.0834,Tourism
m198,2023-01-01,2022-05-01,1477.188,1703.8853,1708.3087,1095.306,1260.4943,1163.4762,1148.3696,1283.9774,1289.8331,1306.8309,1238.9597,1317.4237,1056.0,989.0,1118.0834,Tourism
m198,2023-02-01,2022-05-01,1506.002,1702.3347,1713.8818,2686.054,2590.3662,2726.499,2809.8833,2827.8325,2833.4614,2887.1255,2925.2544,2907.7173,2912.0,2550.0,1118.0834,Tourism
m198,2023-03-01,2022-05-01,1520.9948,1805.5364,1840.1177,2003.6271,1797.4742,1707.2919,1654.9843,1858.2344,1747.1146,1782.9482,1816.7247,1852.7753,1484.0,1716.0,1118.0834,Tourism
m198,2023-04-01,2022-05-01,1579.928,1906.1245,1877.3318,1870.1438,1894.8673,1850.9961,1785.9352,1879.3112,1778.0138,1850.1631,1901.0481,1864.966,1886.0,1782.0,1118.0834,Tourism
m198,2023-05-01,2022-05-01,1646.8843,1658.3226,1660.0625,1654.1865,1608.0259,1675.3008,1669.1091,1630.3013,1660.8466,1622.3031,1662.0333,1670.6608,1242.0,1564.0,1118.0834,Tourism
m198,2023-06-01,2022-05-01,1599.293,1635.6777,1628.4393,1352.8364,1097.0822,1135.8464,1114.5781,1099.5237,1016.93176,1032.6633,1121.183,1087.9396,920.0,1008.0,1118.0834,Tourism
m198,2023-07-01,2022-05-01,1564.8003,1691.3344,1646.6952,947.64124,687.595,539.0061,597.0208,596.84924,533.17957,520.9163,570.2337,687.44946,702.0,532.0,1118.0834,Tourism
m198,2023-08-01,2022-05-01,1558.2211,1652.3538,1661.0394,754.24475,723.3666,654.7375,693.41785,574.51465,599.4021,564.8877,688.15625,667.66504,475.0,608.0,1118.0834,Tourism
m198,2023-09-01,2022-05-01,1534.9298,1623.4746,1644.1814,981.9027,914.1909,961.02075,898.40283,885.5178,872.87305,853.2809,923.1409,931.1095,840.0,768.0,1118.0834,Tourism
m198,2023-10-01,2022-05-01,1523.2722,1647.5659,1649.5465,867.3719,894.0287,890.36554,791.4125,802.36523,809.7849,805.619,767.638,800.50476,814.0,861.0,1118.0834,Tourism
m198,2023-11-01,2022-05-01,1499.394,1713.7164,1671.5771,837.9719,616.30066,649.4927,670.04156,708.70557,684.603,644.1898,621.50745,676.0748,529.0,418.0,1118.0834,Tourism
m199,2022-06-01,2022-05-01,181.713,172.5508,177.49161,158.49504,227.39146,214.6933,233.53151,183.90695,178.93983,190.36772,176.30003,194.81894,176.0,192.0,212.33333,Tourism
m199,2022-07-01,2022-05-01,177.94514,190.41212,204.04724,151.25475,297.7323,238.23645,244.99028,215.19788,203.92621,207.08072,202.03635,211.29112,119.0,304.0,212.33333,Tourism
m199,2022-08-01,2022-05-01,179.09454,176.35168,197.21017,153.94818,163.15724,152.9023,173.71832,131.8853,140.70715,135.5979,151.40646,142.8659,162.0,95.0,212.33333,Tourism
m199,2022-09-01,2022-05-01,176.8454,157.77017,188.97299,151.4811,230.21661,237.78882,229.29037,173.9925,173.03105,175.49203,208.54628,197.90222,240.0,240.0,212.33333,Tourism
m199,2022-10-01,2022-05-01,174.99228,179.93256,199.98146,142.92212,278.2481,251.75856,200.95589,160.60606,185.29572,172.94836,178.83463,154.24042,273.0,252.0,212.33333,Tourism
m199,2022-11-01,2022-05-01,174.00485,215.38478,210.58606,133.80588,205.70853,202.86603,176.9958,159.1607,184.31482,196.53053,188.27917,165.61029,147.0,176.0,212.33333,Tourism
m199,2022-12-01,2022-05-01,173.2612,246.9518,233.05386,196.52931,163.2563,223.07027,244.44615,204.90277,231.11212,238.00073,219.92528,218.1974,264.0,161.0,212.33333,Tourism
m199,2023-01-01,2022-05-01,176.86258,270.56912,253.89786,250.52158,220.08488,237.47675,239.8894,233.62732,287.03033,266.87906,313.95444,314.84088,330.0,253.0,212.33333,Tourism
m199,2023-02-01,2022-05-01,179.91138,269.43655,266.15857,157.58025,148.22647,145.7516,136.57455,117.348015,128.18277,136.08087,160.91315,151.17578,234.0,75.0,212.33333,Tourism
m199,2023-03-01,2022-05-01,181.69037,307.54254,307.30856,281.53497,261.30984,260.6856,283.8684,216.47415,221.3682,216.23792,227.68901,214.0882,196.0,286.0,212.33333,Tourism
m199,2023-04-01,2022-05-01,187.85428,358.3645,351.572,322.72678,355.55942,321.25995,311.778,245.94084,290.64377,329.53403,309.3871,308.08624,253.0,330.0,212.33333,Tourism
m199,2023-05-01,2022-05-01,194.6134,200.41719,208.08656,204.04477,206.97067,190.5856,206.34119,196.927,216.90607,215.95203,254.37935,243.81633,414.0,184.0,212.33333,Tourism
m199,2023-06-01,2022-05-01,189.9186,178.2677,180.76645,140.31357,236.35114,214.7036,250.16745,193.30315,188.87016,201.68387,197.51794,207.35715,184.0,192.0,212.33333,Tourism
m199,2023-07-01,2022-05-01,186.4479,198.6632,215.02649,164.8667,294.62518,246.30629,263.78,218.23701,228.18002,221.40518,200.23419,200.09796,270.0,304.0,212.33333,Tourism
m199,2023-08-01,2022-05-01,185.6085,183.50392,207.00671,164.26682,180.68695,170.36469,193.30849,138.57494,157.5013,142.20908,109.550095,111.76234,209.0,95.0,212.33333,Tourism
m199,2023-09-01,2022-05-01,183.34807,161.26994,196.04005,159.88184,250.0203,251.64328,240.31055,173.568,178.77063,175.44379,150.32115,145.70587,168.0,240.0,212.33333,Tourism
m199,2023-10-01,2022-05-01,182.1967,183.2606,206.73647,162.80693,293.96463,271.8191,214.97528,164.21494,187.83601,168.70004,116.236465,91.92697,176.0,252.0,212.33333,Tourism
m199,2023-11-01,2022-05-01,179.61629,223.71289,215.48164,145.42166,226.79323,219.39018,184.1153,162.98631,188.34763,177.9237,131.0308,81.66693,207.0,176.0,212.33333,Tourism
m2,2022-06-01,2022-05-01,104727.11,102380.72,107070.695,117105.5,98284.2,95713.48,89170.58,91599.555,90030.45,88806.44,90186.47,91180.086,86953.77,80790.9,123558.37,Tourism
m2,2022-07-01,2022-05-01,101909.91,95492.68,98658.47,109958.69,104129.555,95559.47,93117.38,93367.96,88523.55,88431.88,89175.555,94975.414,95141.96,90682.21,123558.37,Tourism
m2,2022-08-01,2022-05-01,102728.92,97760.77,101564.9,119781.64,112246.414,111082.54,111315.3,108270.79,105487.75,105015.164,111642.3,116369.93,104902.6,97428.01,123558.37,Tourism
m2,2022-09-01,2022-05-01,101168.62,94655.44,103504.67,142290.78,122500.67,124621.63,117696.195,117369.43,113259.05,111302.95,122986.95,128263.87,117794.5,115606.6,123558.37,Tourism
m2,2022-10-01,2022-05-01,99873.8,92691.6,103586.25,165784.92,144803.03,141475.56,133637.6,130323.016,128364.68,127083.33,134005.03,135886.19,139187.5,130511.8,123558.37,Tourism
m2,2022-11-01,2022-05-01,99247.445,90974.94,102397.67,197182.47,184269.95,180547.31,184455.19,174979.1,173640.47,172289.0,173462.33,175025.39,183571.9,175490.2,123558.37,Tourism
m2,2022-12-01,2022-05-01,98690.3,88087.984,98947.15,179897.83,182822.19,181772.89,186412.19,184533.64,177982.62,179573.36,180124.33,186542.27,185953.0,176215.2,123558.37,Tourism
m2,2023-01-01,2022-05-01,101093.64,90535.63,102903.03,168994.05,156039.28,158261.45,152874.17,155074.67,160874.58,163536.84,158546.84,160282.81,171384.6,160025.7,123558.37,Tourism
m2,2023-02-01,2022-05-01,103095.99,94852.125,113152.664,152583.97,153557.55,150983.83,154577.9,151975.8,156070.34,149283.81,147327.42,142607.6,169834.5,150995.5,123558.37,Tourism
m2,2023-03-01,2022-05-01,104124.79,92262.39,118817.88,122067.53,116053.6,113200.26,109680.92,115024.445,116022.56,111852.46,111870.66,104254.26,125275.4,112002.6,123558.37,Tourism
m2,2023-04-01,2022-05-01,108224.7,95289.64,96208.42,99020.33,93084.39,94665.77,90308.24,97489.46,96003.03,89420.88,90833.68,84372.91,90986.6,85668.59,123558.37,Tourism
m2,2023-05-01,2022-05-01,112904.89,112693.516,110993.766,111345.6,110038.25,111295.93,108911.95,110552.44,111094.516,105983.77,108678.27,105903.484,100422.4502,107283.1,123558.37,Tourism
m2,2023-06-01,2022-05-01,109569.49,105734.14,113010.805,127903.48,100096.72,99876.78,94150.19,93943.78,93983.32,92402.7,91035.29,83522.78,94333.93611,80790.9,123558.37,Tourism
m2,2023-07-01,2022-05-01,107157.71,100853.586,105228.87,117933.53,108630.33,99659.95,99794.336,97534.03,93347.266,91999.055,92192.875,93471.234,109861.6957,90682.21,123558.37,Tourism
m2,2023-08-01,2022-05-01,106711.45,101079.22,104176.78,123440.65,120157.09,115498.914,117418.63,113657.805,109199.9,107304.61,114435.266,113321.2,116636.7445,97428.01,123558.37,Tourism
m2,2023-09-01,2022-05-01,105076.945,97595.875,106467.164,145580.17,132030.08,128540.33,125971.445,124588.59,118189.734,117821.266,128374.0,127942.53,139426.5233,115606.6,123558.37,Tourism
m2,2023-10-01,2022-05-01,104261.16,96008.96,107906.32,170157.7,149442.84,147835.47,139126.2,137990.25,133783.56,132230.11,138615.1,138018.64,161014.9254,130511.8,123558.37,Tourism
m2,2023-11-01,2022-05-01,102605.195,94405.93,106865.33,207315.89,194492.17,186957.16,189030.3,182327.11,176242.69,175030.56,171853.92,175372.11,199405.116,175490.2,123558.37,Tourism
m20,2022-06-01,2022-05-01,59290.87,61070.91,59272.918,60180.246,61327.51,62200.727,62103.574,60709.99,56350.426,57288.195,56299.51,58346.97,62522.0,63725.0,57111.25,Tourism
m20,2022-07-01,2022-05-01,57696.402,61841.227,62355.152,63891.66,64662.55,61549.105,61709.812,62091.953,59562.72,56625.863,58187.285,63265.906,62233.0,62238.0,57111.25,Tourism
m20,2022-08-01,2022-05-01,58159.973,60727.87,59307.902,59413.89,67812.47,66473.99,66799.67,66268.75,61553.84,63429.676,68994.375,65428.848,64432.0,67584.0,57111.25,Tourism
