unique_id,ds,cutoff,NHITS_1,NHITS_6,NHITS_7,NHITS_12,NHITS_17,NHITS_18,NHITS_23,NHITS_24,NHITS_29,NHITS_36,NHITS_43,NHITS_98,y,SeasonalNaive,WindowAverage,dataset
m189,2023-01-01,2022-05-01,13722.051,14818.184,14368.635,15147.084,15581.111,15505.88,15813.68,15802.434,15402.584,15430.227,15750.49,15354.808,15246.0,14283.0,12844.667,Tourism
m189,2023-02-01,2022-05-01,13993.45,10546.751,11120.336,10543.555,10753.774,10469.411,10192.08,10599.096,9906.107,10149.082,9723.646,9639.527,10244.0,9725.0,12844.667,Tourism
m189,2023-03-01,2022-05-01,14133.06,10239.141,10627.364,10390.553,9889.936,9699.766,9524.276,9606.997,9725.48,9875.68,9344.689,9102.059,9324.0,8970.0,12844.667,Tourism
m189,2023-04-01,2022-05-01,14688.711,15199.974,15663.115,15340.182,15365.04,15028.415,15483.247,15337.307,15000.942,15245.658,14595.257,15161.917,13984.0,14476.0,12844.667,Tourism
m189,2023-05-01,2022-05-01,15322.726,15414.395,15230.26,15016.028,15145.395,14815.064,14883.725,14528.492,14970.043,14710.789,14658.999,14908.891,15755.0,14559.0,12844.667,Tourism
m189,2023-06-01,2022-05-01,14870.997,14232.34,12670.782,13683.889,14073.521,13905.524,13683.131,13752.897,13037.627,13338.987,12857.905,12879.959,13386.0,12624.0,12844.667,Tourism
m189,2023-07-01,2022-05-01,14544.289,14163.999,14144.905,15885.513,15569.309,15389.887,15757.191,15255.488,15282.315,15147.335,14269.968,15290.489,15210.0,14858.0,12844.667,Tourism
m189,2023-08-01,2022-05-01,14483.663,13767.364,14009.604,13949.068,13533.26,14346.134,13599.614,14179.112,13044.069,13970.9375,12866.327,13533.205,13281.0,12217.0,12844.667,Tourism
m189,2023-09-01,2022-05-01,14262.322,14309.868,16763.094,13836.448,13701.132,14439.4,13758.369,14040.127,13002.567,13873.694,12816.94,13447.406,14400.0,12144.0,12844.667,Tourism
m189,2023-10-01,2022-05-01,14151.82,15177.32,16313.589,15224.028,15910.868,16231.967,16117.72,16433.988,14990.756,15612.76,14622.235,14469.785,14234.0,14028.0,12844.667,Tourism
m189,2023-11-01,2022-05-01,13927.326,13467.045,15157.529,14349.706,15029.608,15537.409,14721.584,15348.102,14132.044,14481.334,13912.89,13942.242,12696.0,13464.0,12844.667,Tourism
m19,2022-06-01,2022-05-01,95961.14,103887.95,97087.77,79349.484,72957.8,74730.125,72415.42,67636.18,68640.05,70101.87,69294.336,68058.336,69743.0,63809.0,91570.836,Tourism
m19,2022-07-01,2022-05-01,93379.83,100186.85,101867.09,77212.25,71598.695,68088.8,70362.125,67870.66,68579.375,69876.07,66063.92,67520.72,60959.0,64198.0,91570.836,Tourism
m19,2022-08-01,2022-05-01,94130.27,103398.39,98630.05,100888.5,100577.805,98666.21,92611.89,96899.164,94020.47,91462.086,88932.086,91865.51,81621.0,91520.0,91570.836,Tourism
m19,2022-09-01,2022-05-01,92700.61,105405.375,102227.14,102230.2,99090.49,101933.59,97335.02,93866.305,97579.914,95985.984,95013.16,99194.055,95098.0,97894.0,91570.836,Tourism
m19,2022-10-01,2022-05-01,91514.2,106135.58,98039.01,89000.27,85638.1,87025.0,85693.51,82951.43,84378.91,84924.99,84500.586,81798.0,81821.0,82614.0,91570.836,Tourism
m19,2022-11-01,2022-05-01,90940.29,124367.49,101216.03,99578.23,95732.42,97814.64,96405.19,98013.97,97546.87,92656.52,92964.18,95290.78,93045.0,90274.0,91570.836,Tourism
m19,2022-12-01,2022-05-01,90429.79,112401.53,114823.14,112808.734,111953.82,110484.17,110419.86,114214.77,112706.93,109718.695,111415.74,106546.1,101855.0,113942.0,91570.836,Tourism
m19,2023-01-01,2022-05-01,92631.93,107883.43,102752.9,107925.016,99344.836,101785.42,100820.63,102577.016,102973.266,100673.945,100145.61,98206.305,90927.0,101223.0,91570.836,Tourism
m19,2023-02-01,2022-05-01,94466.625,111946.09,113914.99,113320.086,111559.2,111263.12,114947.83,115166.44,115480.664,109978.805,114032.734,108681.58,114367.0,110468.0,91570.836,Tourism
m19,2023-03-01,2022-05-01,95409.305,104405.52,106047.08,105928.64,104498.12,99460.88,104585.51,101676.2,102250.23,105882.09,101245.4,99182.73,97030.0,103374.0,91570.836,Tourism
m19,2023-04-01,2022-05-01,99165.97,91185.086,99277.45,90182.62,90305.42,90160.43,93196.08,93716.0,89990.93,92589.49,91685.555,87901.516,88414.0,81231.0,91570.836,Tourism
m19,2023-05-01,2022-05-01,103454.3,102655.695,101973.52,100585.61,100284.305,102101.805,101334.98,98659.414,100916.27,99995.23,98142.92,93449.4,100917.0,98303.0,91570.836,Tourism
m19,2023-06-01,2022-05-01,100398.18,112237.73,102926.195,78620.016,75367.875,76910.27,76414.24,70412.92,69950.29,72189.55,71748.6,64546.695,72408.0,63809.0,91570.836,Tourism
m19,2023-07-01,2022-05-01,98188.33,106358.17,105915.375,78311.92,72818.984,71325.95,72495.875,70088.81,70558.03,73237.87,68028.805,62501.89,64310.0,64198.0,91570.836,Tourism
m19,2023-08-01,2022-05-01,97779.414,109250.9,103991.375,106530.04,102362.26,101795.96,96169.516,100646.61,95138.21,95106.59,92622.56,88417.07,83167.0,91520.0,91570.836,Tourism
m19,2023-09-01,2022-05-01,96281.78,111193.875,104579.91,105514.445,105352.12,107163.59,100824.22,101083.01,101578.23,103616.02,100801.05,98527.94,98227.0,97894.0,91570.836,Tourism
m19,2023-10-01,2022-05-01,95534.29,111753.59,102381.11,94631.33,92976.555,94127.67,90594.43,89018.12,88621.945,91306.78,89187.23,82384.0,95715.0,82614.0,91570.836,Tourism
m19,2023-11-01,2022-05-01,94016.96,130348.22,106192.44,103058.09,103577.37,102312.6,99366.69,103232.48,101408.51,99273.65,98272.0,94666.03,107712.0,90274.0,91570.836,Tourism
m190,2022-06-01,2022-05-01,4986.3555,5499.0625,5332.591,6000.388,5361.1562,5335.4375,5563.133,5480.7944,5278.1,5390.3706,5371.616,5526.358,7216.0,6432.0,5915.3335,Tourism
m190,2022-07-01,2022-05-01,4853.2847,5725.8,6317.4116,5785.048,5396.138,5276.057,5084.747,4892.992,4752.07,4630.849,4535.344,4713.0967,6528.0,5833.0,5915.3335,Tourism
m190,2022-08-01,2022-05-01,4892.025,5805.462,7084.7437,5578.913,5286.2104,5350.8115,5442.454,5208.8057,4972.1187,4736.3975,4519.265,5043.845,6444.0,5548.0,5915.3335,Tourism
m190,2022-09-01,2022-05-01,4818.1445,6876.7764,8760.992,6462.9893,5996.2417,6096.11,6040.523,5851.3477,5428.773,5645.1997,5485.955,6200.433,5568.0,6528.0,5915.3335,Tourism
m190,2022-10-01,2022-05-01,4756.893,6014.4946,7040.2056,6053.5933,5833.822,5662.132,5816.817,5706.7495,5307.798,5101.646,5082.278,6146.499,6342.0,6069.0,5915.3335,Tourism
m190,2022-11-01,2022-05-01,4727.164,5941.0034,7493.76,6722.055,6351.2485,6154.9443,6166.2896,6378.4365,5937.756,6049.422,5676.9575,6559.095,9156.0,7304.0,5915.3335,Tourism
m190,2022-12-01,2022-05-01,4700.8413,6979.256,6933.209,6540.724,6283.9844,6161.5566,6113.45,6346.392,5908.633,5908.875,5741.88,6519.748,8184.0,6739.0,5915.3335,Tourism
m190,2023-01-01,2022-05-01,4814.7266,6830.4404,6233.9824,6522.5664,6345.3296,6255.6035,6120.5317,6343.747,6097.7837,5970.764,6014.8013,6327.3154,6226.0,6854.0,5915.3335,Tourism
m190,2023-02-01,2022-05-01,4909.6606,4767.206,4761.415,4732.793,4621.5176,4753.8613,4746.0874,4917.3677,4413.8154,4509.168,4618.896,4652.4824,5850.0,4125.0,5915.3335,Tourism
m190,2023-03-01,2022-05-01,4958.6196,5223.21,5070.336,5058.687,5272.776,5287.6997,5194.4243,5140.118,4958.6074,4976.1562,5068.7944,5221.893,4788.0,4836.0,5915.3335,Tourism
m190,2023-04-01,2022-05-01,5152.941,6047.838,6252.5845,6044.4116,5884.6533,5687.3535,5506.843,5638.3115,5719.045,5453.0405,5393.8984,5833.206,5934.0,5610.0,5915.3335,Tourism
m190,2023-05-01,2022-05-01,5374.4585,5652.528,5495.07,5563.865,5611.6597,5738.693,5679.0474,5736.6343,5813.8813,5522.3086,5579.306,5906.68,8050.0,5106.0,5915.3335,Tourism
m190,2023-06-01,2022-05-01,5216.713,5791.631,5621.4775,6244.9707,5586.0625,5734.823,5728.289,5900.2217,5609.3438,5623.0405,5702.197,6201.718,5658.0,6432.0,5915.3335,Tourism
m190,2023-07-01,2022-05-01,5102.572,5961.1953,6586.987,5893.2783,5503.7217,5559.8115,5161.9453,5150.8677,4869.2393,4798.0615,4710.0967,5180.468,5580.0,5833.0,5915.3335,Tourism
m190,2023-08-01,2022-05-01,5081.261,6047.4204,7332.482,5787.3105,5472.2827,5468.3037,5569.969,5360.9736,4911.34,4783.3745,4659.592,5317.4473,5472.0,5548.0,5915.3335,Tourism
m190,2023-09-01,2022-05-01,5003.989,6831.615,9036.736,6730.9766,6199.0273,6146.6353,6106.901,5916.9673,5456.749,5658.78,5504.657,6376.273,5880.0,6528.0,5915.3335,Tourism
m190,2023-10-01,2022-05-01,4965.389,6147.1406,7395.3574,6291.2275,5885.2856,5768.386,5910.224,5765.861,5334.974,5271.0728,5183.657,6170.4766,9790.0,6069.0,5915.3335,Tourism
m190,2023-11-01,2022-05-01,4886.8296,6215.541,7741.616,7030.265,6438.661,6193.3037,6238.176,6402.9307,5948.074,6068.7056,5788.9907,6737.679,8349.0,7304.0,5915.3335,Tourism
m191,2022-06-01,2022-05-01,76898.766,70157.82,70736.18,76984.97,73320.92,73773.84,71621.09,73864.91,76971.03,78486.19,76035.95,77373.74,78826.0,70056.0,72560.914,Tourism
m191,2022-07-01,2022-05-01,74830.445,61375.043,66687.914,61307.656,56903.29,55608.71,56404.848,55131.414,52968.016,54797.47,53873.707,54686.273,55267.0,53124.0,72560.914,Tourism
m191,2022-08-01,2022-05-01,75431.76,72183.79,73922.47,66981.75,64161.992,64263.875,62653.855,62330.523,57768.953,58174.906,58030.54,58611.973,59778.0,60648.0,72560.914,Tourism
m191,2022-09-01,2022-05-01,74286.19,81157.89,78851.35,72476.18,70040.92,70760.39,72594.71,69630.47,71111.57,68922.64,71208.57,71498.695,66456.0,66960.0,72560.914,Tourism
m191,2022-10-01,2022-05-01,73335.53,69672.83,72180.016,68906.58,67212.99,67705.4,68683.63,66450.914,66351.73,64214.23,65485.58,67745.086,69594.0,64260.0,72560.914,Tourism
m191,2022-11-01,2022-05-01,72875.66,75290.586,86756.98,82875.78,81732.13,81622.52,82265.234,83459.22,82290.53,79762.11,80652.234,80507.65,82404.0,83952.0,72560.914,Tourism
m191,2022-12-01,2022-05-01,72466.6,68560.73,67762.51,66338.98,67254.92,66666.54,67339.54,70847.48,67063.56,63245.547,67468.57,66251.5,72072.0,64078.0,72560.914,Tourism
m191,2023-01-01,2022-05-01,74231.18,68211.34,69938.57,67076.22,67789.34,65505.156,67752.484,69158.03,66231.41,67083.875,67263.65,69096.984,70070.0,63526.0,72560.914,Tourism
m191,2023-02-01,2022-05-01,75701.33,122049.62,121082.64,119816.42,120516.19,116405.65,123134.516,122248.62,122217.2,120062.875,119788.23,116817.15,121160.0,116250.0,72560.914,Tourism
m191,2023-03-01,2022-05-01,76456.76,81060.22,80196.2,77939.7,79479.61,77041.82,77980.516,78813.016,79988.57,78631.03,78730.63,77187.39,74676.0,75270.0,72560.914,Tourism
m191,2023-04-01,2022-05-01,79466.984,76092.17,79863.35,78070.64,78890.125,77227.695,81017.63,80487.77,79406.35,80906.06,80621.26,77485.805,77993.0,73832.0,72560.914,Tourism
m191,2023-05-01,2022-05-01,82903.17,82794.805,84338.734,81423.234,83144.91,82164.73,84327.75,82936.3,86611.5,85634.45,84168.05,82792.86,85698.0,78775.0,72560.914,Tourism
m191,2023-06-01,2022-05-01,80454.37,76708.78,73716.31,78749.65,76045.92,76063.96,76103.78,78945.82,81822.17,80877.016,80026.836,81139.19,78108.0,70056.0,72560.914,Tourism
m191,2023-07-01,2022-05-01,78683.64,66209.16,70012.65,62796.695,58453.938,55659.5,60220.883,59321.996,56462.54,58801.05,57855.58,57313.93,57924.0,53124.0,72560.914,Tourism
m191,2023-08-01,2022-05-01,78355.945,75542.28,78268.01,69074.54,66434.234,64854.367,64687.18,65427.965,61662.35,61565.965,60572.164,62369.508,63669.0,60648.0,72560.914,Tourism
m191,2023-09-01,2022-05-01,77155.914,85196.51,81923.56,75740.72,74764.16,73782.7,76979.94,75534.586,76220.4,73607.06,77177.664,76408.73,76152.0,66960.0,72560.914,Tourism
m191,2023-10-01,2022-05-01,76556.97,71790.66,76524.49,70001.5,70457.625,67871.24,72289.41,70627.76,71094.54,71474.805,69932.98,71731.586,78188.0,64260.0,72560.914,Tourism
m191,2023-11-01,2022-05-01,75341.11,77453.305,88448.18,86542.414,88256.61,82917.77,88334.34,88983.945,86919.805,86510.47,87000.11,85775.38,84525.0,83952.0,72560.914,Tourism
m192,2022-06-01,2022-05-01,16526.467,15305.852,12241.121,11204.1455,9920.77,10025.925,10148.345,10194.328,9883.101,10323.721,10026.132,9146.307,10494.0,8568.0,11043.083,Tourism
m192,2022-07-01,2022-05-01,16082.838,14772.371,8184.798,8743.803,6895.447,6756.0566,6920.9307,6782.2085,5915.565,6792.0156,6008.727,6669.8516,5763.0,6574.0,11043.083,Tourism
m192,2022-08-01,2022-05-01,16211.857,13265.174,7509.6255,9368.5,7960.1494,8453.271,8441.691,8396.902,7694.0947,8378.583,8497.492,8583.711,8046.0,8246.0,11043.083,Tourism
m192,2022-09-01,2022-05-01,15965.997,11497.728,9096.156,8274.432,7760.0796,7986.591,8428.24,8253.791,7475.866,8088.772,8531.955,7852.2637,8304.0,7080.0,11043.083,Tourism
m192,2022-10-01,2022-05-01,15762.02,11454.494,7177.9087,6602.5977,6236.5645,6210.2383,6513.8057,6589.9204,6261.073,6303.6685,6288.833,5993.1533,5460.0,5439.0,11043.083,Tourism
m192,2022-11-01,2022-05-01,15663.262,11788.306,6800.0693,6802.3716,6660.6514,6209.0054,6554.6177,6638.824,5939.173,6626.59,6228.993,6204.232,5775.0,5610.0,11043.083,Tourism
m192,2022-12-01,2022-05-01,15575.522,11529.414,11407.8545,11096.858,11172.768,10887.123,11610.129,11417.279,10821.614,10865.35,11513.843,11674.565,10868.0,10258.0,11043.083,Tourism
m192,2023-01-01,2022-05-01,15954.301,15001.814,16328.359,15959.761,15427.608,15471.182,16640.04,16171.326,16003.55,16580.139,16794.164,16419.922,14168.0,13754.0,11043.083,Tourism
m192,2023-02-01,2022-05-01,16269.923,15601.4795,16534.223,16238.873,15772.659,15552.11,16376.877,16447.205,16457.803,16870.887,16980.23,15933.443,15080.0,13850.0,11043.083,Tourism
m192,2023-03-01,2022-05-01,16432.25,17579.725,18942.64,18811.723,18368.828,17923.742,18358.422,17892.11,18269.252,18966.822,19437.205,18646.418,15120.0,15574.0,11043.083,Tourism
m192,2023-04-01,2022-05-01,17078.455,21954.096,22438.836,22076.656,21590.883,21473.52,21854.697,21367.334,20338.781,21195.926,20962.535,19700.322,19642.0,20636.0,11043.083,Tourism
m192,2023-05-01,2022-05-01,17815.846,18022.992,18287.11,17333.607,17067.922,16885.64,17270.41,17467.605,17262.727,17762.064,17363.787,18013.457,15755.0,16928.0,11043.083,Tourism
m192,2023-06-01,2022-05-01,17290.441,16159.623,13476.528,11482.459,10407.68,10145.117,10490.909,10859.986,10592.584,10489.891,10674.877,10812.211,11270.0,8568.0,11043.083,Tourism
m192,2023-07-01,2022-05-01,16910.46,15706.309,8626.6875,9251.133,6979.431,6941.8853,7578.195,7242.1973,6266.785,7408.0454,6731.491,7540.6084,5580.0,6574.0,11043.083,Tourism
m192,2023-08-01,2022-05-01,16839.982,13376.393,7183.3804,9874.361,8161.7,8418.191,9067.44,9256.486,8085.92,8933.622,9207.077,9427.324,7714.0,8246.0,11043.083,Tourism
m192,2023-09-01,2022-05-01,16582.537,11906.727,8939.119,9009.269,8285.516,8604.676,9086.546,8737.302,8060.16,9163.47,9150.46,8770.515,6624.0,7080.0,11043.083,Tourism
m192,2023-10-01,2022-05-01,16454.016,12720.164,6960.7944,7000.773,6769.195,6590.3135,7085.383,7185.3633,6129.16,7069.8906,6987.7617,6711.542,5478.0,5439.0,11043.083,Tourism
m192,2023-11-01,2022-05-01,16192.949,12710.463,6704.8086,7494.9795,7182.1772,7067.3145,7642.6865,7444.7695,6281.543,7551.089,7354.099,6716.3555,5888.0,5610.0,11043.083,Tourism
m193,2022-06-01,2022-05-01,3998.486,3003.671,3331.249,3331.2407,3357.555,3264.2908,3249.245,3322.9097,3449.5942,3408.2178,3359.4636,3362.5347,4158.0,2784.0,3536.8333,Tourism
m193,2022-07-01,2022-05-01,3891.9995,1408.3198,2246.6536,2968.7803,2744.629,2792.9001,2764.4292,2671.4463,2732.3997,2753.4702,2464.43,2521.9216,2703.0,2850.0,3536.8333,Tourism
m193,2022-08-01,2022-05-01,3923.0122,1835.0874,2696.0308,3206.6877,3016.835,3181.6895,2874.8655,3200.3335,2640.5576,2956.1973,2920.2979,2943.8352,3546.0,2983.0,3536.8333,Tourism
m193,2022-09-01,2022-05-01,3863.8535,2558.1487,3168.6848,3537.4365,3169.5986,3290.9126,3365.5334,3255.6646,3219.271,3228.231,3470.632,3103.1646,3384.0,2928.0,3536.8333,Tourism
m193,2022-10-01,2022-05-01,3814.8196,1808.5688,2508.8672,3282.827,3153.9949,3141.3755,3117.0674,3172.5273,3070.8984,2963.9443,3096.9358,2690.5146,2793.0,3003.0,3536.8333,Tourism
m193,2022-11-01,2022-05-01,3791.0,1723.4515,2377.209,2220.4702,2435.837,2315.036,2221.049,2580.3567,2282.9675,2347.507,2407.5977,2289.7156,2079.0,1980.0,3536.8333,Tourism
m193,2022-12-01,2022-05-01,3769.9348,2464.5483,2824.2825,2470.304,2772.7656,2716.5989,2544.6177,2838.1914,2535.9753,2746.7139,3048.1597,2804.003,1958.0,2116.0,3536.8333,Tourism
m193,2023-01-01,2022-05-01,3861.1438,3573.7075,4058.409,3986.5474,3966.957,3981.3086,3994.7493,3960.5027,4054.9614,3995.0156,4191.722,3635.1074,3388.0,3289.0,3536.8333,Tourism
m193,2023-02-01,2022-05-01,3937.1868,8159.0195,8491.786,7976.144,8219.514,7918.7017,8248.319,8310.547,7974.62,7919.3193,8271.399,7852.765,7332.0,7675.0,3536.8333,Tourism
m193,2023-03-01,2022-05-01,3976.441,4489.9688,4474.7783,4206.8394,4108.7734,4123.1016,3887.803,4056.1602,4071.7314,4239.872,4239.211,3942.8582,3136.0,3614.0,3536.8333,Tourism
m193,2023-04-01,2022-05-01,4132.08,5130.974,5164.49,5015.5757,4792.1655,4698.4927,4689.4785,4533.5684,4737.1025,4763.8945,4712.2925,4393.5107,4692.0,5126.0,3536.8333,Tourism
m193,2023-05-01,2022-05-01,4309.437,4439.646,4511.6055,4193.921,4283.195,4329.55,4284.4717,4310.5464,4275.5757,4295.004,4316.3506,4522.1333,4301.0,4094.0,3536.8333,Tourism
m193,2023-06-01,2022-05-01,4183.164,3241.7744,3690.7312,3475.5483,3690.759,3443.713,3485.729,3566.1006,3748.2258,3545.1704,3543.142,3636.3687,3404.0,2784.0,3536.8333,Tourism
m193,2023-07-01,2022-05-01,4091.78,1849.0377,2507.252,3107.2302,2931.0671,2878.7544,2883.2139,2941.2986,2965.6406,2832.0918,2697.2231,2709.5325,2520.0,2850.0,3536.8333,Tourism
m193,2023-08-01,2022-05-01,4074.6785,1717.2389,2792.2473,3415.9019,3325.032,3303.4226,3075.8818,3367.4204,2845.902,3133.6099,3113.131,3088.4988,2736.0,2983.0,3536.8333,Tourism
m193,2023-09-01,2022-05-01,4012.8286,2763.6877,3259.845,3628.377,3408.9167,3532.2903,3485.4348,3576.0076,3415.4492,3583.856,3687.392,3261.6077,2976.0,2928.0,3536.8333,Tourism
m193,2023-10-01,2022-05-01,3981.9272,1871.7948,2757.3733,3303.5183,3308.3647,3273.5376,3142.565,3369.366,3319.2324,3239.8545,3349.9966,2836.3096,1958.0,3003.0,3536.8333,Tourism
m193,2023-11-01,2022-05-01,3918.991,2076.5693,2476.5762,2514.1704,2690.267,2673.1152,2705.2632,2817.206,2597.3958,2826.6042,2855.3108,2581.3135,1794.0,1980.0,3536.8333,Tourism
m194,2022-06-01,2022-05-01,2157.4563,2232.6165,2328.0303,2034.602,1728.048,1682.6152,1755.2512,1642.2572,1539.561,1555.5087,1611.8901,1551.5825,1474.0,1584.0,1771.9166,Tourism
m194,2022-07-01,2022-05-01,2100.514,2172.9382,2244.409,2141.7969,1736.4054,1721.4673,1739.7089,1770.3214,1684.893,1649.1619,1626.6011,1869.456,1547.0,1596.0,1771.9166,Tourism
m194,2022-08-01,2022-05-01,2117.1243,2038.0426,2057.18,2013.1484,1643.8873,1684.065,1607.3627,1632.1946,1510.9055,1482.2019,1484.3004,1678.8297,1386.0,1539.0,1771.9166,Tourism
m194,2022-09-01,2022-05-01,2085.402,2117.6387,2248.0686,1870.2374,1582.1382,1544.8428,1444.1926,1491.6836,1399.3389,1410.334,1471.2468,1542.6906,1344.0,1296.0,1771.9166,Tourism
m194,2022-10-01,2022-05-01,2059.1377,2004.0757,1880.5948,2101.4807,1894.646,1783.5122,1870.2928,1889.2015,1858.1832,1752.9426,1707.857,1898.6692,1785.0,1827.0,1771.9166,Tourism
m194,2022-11-01,2022-05-01,2046.3304,1946.3389,1749.0692,1881.457,1668.6943,1610.4801,1604.8079,1713.4619,1639.0808,1609.1786,1576.9127,1837.0094,1281.0,1518.0,1771.9166,Tourism
m194,2022-12-01,2022-05-01,2035.0636,2397.603,2421.7856,2424.8467,2149.8918,2215.584,2193.8694,2240.528,2285.5159,2215.2622,2312.5095,2399.1438,2684.0,2254.0,1771.9166,Tourism
m194,2023-01-01,2022-05-01,2084.013,2347.2822,2297.404,2300.3047,2147.2246,2066.836,2138.0564,2167.3887,2077.2766,2167.161,2159.932,2321.0007,2354.0,2162.0,1771.9166,Tourism
m194,2023-02-01,2022-05-01,2124.8489,1840.9738,1716.5916,1761.0645,1626.6206,1581.4153,1608.4368,1723.8408,1672.5316,1577.6517,1645.3849,1624.6038,1456.0,1425.0,1771.9166,Tourism
m194,2023-03-01,2022-05-01,2146.017,2213.6184,2112.2412,2244.5325,2117.9397,2105.0393,2151.4302,2166.768,2089.9392,2119.8,2096.315,1950.7283,1848.0,2028.0,1771.9166,Tourism
m194,2023-04-01,2022-05-01,2229.5664,2197.3801,2177.42,2205.9998,2289.8032,2269.063,2265.186,2305.9482,2461.4956,2399.746,2507.0125,2379.9624,1909.0,1826.0,1771.9166,Tourism
m194,2023-05-01,2022-05-01,2324.6243,2314.092,2307.082,2289.9607,2266.4907,2297.9849,2294.5212,2270.4758,2281.9421,2260.2415,2226.6182,1984.2494,2116.0,2208.0,1771.9166,Tourism
m194,2023-06-01,2022-05-01,2257.0054,2372.6362,2489.191,2064.5273,1741.709,1724.9285,1812.9335,1709.0248,1614.8058,1550.4736,1553.418,1380.8245,1403.0,1584.0,1771.9166,Tourism
m194,2023-07-01,2022-05-01,2208.031,2221.4514,2268.6301,2218.4563,1805.624,1772.1034,1827.6304,1802.3727,1762.1746,1683.8872,1647.1785,1650.602,1674.0,1596.0,1771.9166,Tourism
m194,2023-08-01,2022-05-01,2198.7734,2111.2864,2169.2053,2116.7554,1708.7673,1729.7606,1625.0564,1737.3109,1542.2726,1492.9866,1552.2021,1537.8724,1273.0,1539.0,1771.9166,Tourism
m194,2023-09-01,2022-05-01,2165.6675,2168.4026,2307.2651,1938.527,1648.8384,1623.1439,1530.0009,1540.5724,1423.6432,1456.1448,1523.0267,1478.0635,1248.0,1296.0,1771.9166,Tourism
m194,2023-10-01,2022-05-01,2149.1113,2029.3414,1900.3937,2179.4844,1956.7894,1815.9517,1884.9464,1886.9661,1860.3391,1770.7063,1755.4264,1887.2968,2024.0,1827.0,1771.9166,Tourism
m194,2023-11-01,2022-05-01,2115.291,2105.9492,1804.3752,2011.3638,1804.5593,1712.6757,1654.8884,1783.9448,1750.8785,1725.4674,1664.8478,1794.0671,1380.0,1518.0,1771.9166,Tourism
m195,2022-06-01,2022-05-01,2359.5208,2137.6956,2397.8923,1739.0673,1934.5872,2030.4819,2099.0098,1927.7332,1744.5508,1794.977,1654.7378,1737.7871,1254.0,1560.0,1971.6666,Tourism
m195,2022-07-01,2022-05-01,2297.1409,1930.1765,2000.7662,1684.3799,1882.2627,1933.1805,2014.4346,1933.3547,2059.8867,1828.534,1721.516,1857.0209,1088.0,1425.0,1971.6666,Tourism
m195,2022-08-01,2022-05-01,2315.3318,2197.2544,2062.0935,2455.7705,2840.8076,2930.6462,3111.2217,3069.7417,3176.3662,3063.4526,2859.085,3116.5103,3294.0,2394.0,1971.6666,Tourism
m195,2022-09-01,2022-05-01,2280.5984,1881.0647,1990.022,3130.8606,3449.0664,3809.1646,3831.3452,3962.239,4020.8455,3995.8604,3848.7866,3938.5967,3528.0,3288.0,1971.6666,Tourism
m195,2022-10-01,2022-05-01,2251.835,2127.3013,1885.1436,1570.1057,1714.0287,1769.3324,1792.9922,1853.4304,1960.4901,1721.5215,1681.8259,1792.2646,1323.0,1491.0,1971.6666,Tourism
m195,2022-11-01,2022-05-01,2237.8188,1647.0017,1382.2,1346.22,1462.7722,1465.6902,1422.7957,1665.4517,1565.1074,1669.0924,1318.7659,1518.45,1323.0,1166.0,1971.6666,Tourism
m195,2022-12-01,2022-05-01,2225.4763,1572.3801,1683.7653,1423.5549,1652.0502,1787.9048,1494.5453,1840.5586,1615.9673,1691.7039,1619.8662,1693.2386,1232.0,1311.0,1971.6666,Tourism
m195,2023-01-01,2022-05-01,2279.0642,2600.5151,2614.273,2466.451,2404.0984,2262.8477,2117.8047,2475.3794,2098.0667,2081.5186,1989.523,2136.4912,1760.0,2438.0,1971.6666,Tourism
m195,2023-02-01,2022-05-01,2323.7642,1912.5631,1885.3457,1836.6633,1860.3099,1814.3015,1580.5083,1898.2303,1858.6423,2006.5687,1809.9443,1794.4769,1196.0,1600.0,1971.6666,Tourism
m195,2023-03-01,2022-05-01,2346.9175,2296.6208,2360.2363,2148.2266,2438.3984,2386.6558,2264.3062,2527.9912,2372.8472,2461.899,2328.61,2450.1196,2520.0,2262.0,1971.6666,Tourism
m195,2023-04-01,2022-05-01,2438.379,2409.423,2649.8672,2362.3777,2702.7876,2564.2305,2562.437,2677.189,2657.3245,2615.3274,2641.1265,2386.0862,2967.0,2310.0,1971.6666,Tourism
m195,2023-05-01,2022-05-01,2542.4695,2426.5117,2526.877,2355.8171,2316.8796,2367.1223,2328.6638,2331.4526,2291.7532,2358.8252,2189.371,2184.3257,1840.0,2415.0,1971.6666,Tourism
m195,2023-06-01,2022-05-01,2468.4126,2242.9397,2519.0334,1592.7283,1992.6228,2088.8364,2174.6501,2153.2869,1859.8296,1922.3906,1624.3972,1758.8618,1633.0,1560.0,1971.6666,Tourism
m195,2023-07-01,2022-05-01,2414.7842,2059.713,2056.8196,1709.8625,1856.0382,1959.1477,2001.0068,2034.1062,2013.1042,1952.1487,1737.3452,1884.2114,1818.0,1425.0,1971.6666,Tourism
m195,2023-08-01,2022-05-01,2404.6653,2302.5437,2177.9624,2473.6853,2882.078,3010.7417,3218.832,3246.4976,3235.1724,3293.0107,2901.9468,3221.3838,2679.0,2394.0,1971.6666,Tourism
m195,2023-09-01,2022-05-01,2368.4045,2062.176,2037.639,3100.9722,3597.3083,3857.6497,3878.9927,4152.7886,4090.5115,4154.9707,3981.9634,3934.7515,2976.0,3288.0,1971.6666,Tourism
